Date,Open,High,Low,Close,Volume
20.12.2024 18:10:00,"289,5","291,25","287,75","289,75",21909897
23.12.2024 18:10:00,"290,25","292,5",285,286,20606277
24.12.2024 18:10:00,286,"287,25","283,25","285,5",15485512
25.12.2024 18:10:00,289,"289,75","287,75","288,25",12283659
26.12.2024 18:10:00,"289,5","293,25",288,290,27141490
27.12.2024 18:10:00,"290,25","293,25","289,75","290,75",23638402
30.12.2024 18:10:00,"291,25","291,5","282,25","282,25",20734285
31.12.2024 18:10:00,"282,5","285,75","278,75",281,26585935
02.01.2025 18:10:00,"282,25","287,5","281,25","287,5",25569193
03.01.2025 18:10:00,"288,25","299,75",288,298,40123161
06.01.2025 18:10:00,"299,5",300,"295,25",297,28979311
07.01.2025 18:10:00,296,"298,25",293,"293,5",27531422
08.01.2025 18:10:00,293,295,291,293,24336195
09.01.2025 18:10:00,"294,5","297,5","292,5","294,75",23214174
10.01.2025 18:10:00,"295,25","297,75","292,5","293,5",24514821
13.01.2025 18:10:00,"292,75","294,5","287,25","289,75",19087499
14.01.2025 18:10:00,"291,25","295,25",290,"293,5",26352017
15.01.2025 18:10:00,"293,5","298,5","292,25",295,35506445
16.01.2025 18:10:00,299,"300,25",295,"297,75",33591167
17.01.2025 18:10:00,298,"303,75","296,25","303,5",35667354
20.01.2025 18:10:00,305,306,"301,75","305,75",27879358
21.01.2025 18:10:00,"304,25","305,5","299,75","301,25",24194618
22.01.2025 18:10:00,"301,75","305,75","300,5","305,25",23395068
23.01.2025 18:10:00,306,"311,75",303,"309,75",38920626
24.01.2025 18:10:00,310,311,306,309,25724625
27.01.2025 18:10:00,"307,25","312,5","304,75","306,5",44353911
28.01.2025 18:10:00,307,"312,75","304,75","311,75",37742137
29.01.2025 18:10:00,"311,75","314,5",309,313,32487977
30.01.2025 18:10:00,"313,25","316,5",312,313,30495540
31.01.2025 18:10:00,"313,25","317,75",313,317,32123757
03.02.2025 18:10:00,315,318,"311,75","313,75",35289967
04.02.2025 18:10:00,"314,75","316,25","303,25","303,5",39064740
05.02.2025 18:10:00,"304,25","306,75","297,5","303,75",37613460
06.02.2025 18:10:00,"306,5","316,25","306,5","313,5",38126039
07.02.2025 18:10:00,"313,5","322,5",312,"322,25",37332540
10.02.2025 18:10:00,"322,25","323,5","318,5","320,25",24088178
11.02.2025 18:10:00,"319,5",320,"313,5","319,5",27260246
12.02.2025 18:10:00,320,"321,25",316,317,37862912
13.02.2025 18:10:00,320,"321,5","318,5","319,25",22660735
14.02.2025 18:10:00,"319,75",323,315,"316,75",26200192
17.02.2025 18:10:00,"317,5","321,5","314,5","319,5",31432655
18.02.2025 18:10:00,320,327,"318,5",325,41069874
19.02.2025 18:10:00,"324,75",326,317,"318,25",32683908
20.02.2025 18:10:00,"318,75","325,25",315,"315,75",33188614
21.02.2025 18:10:00,"316,25","317,5","305,5","309,25",39089686
24.02.2025 18:10:00,"312,5","314,25","308,5","309,5",25538534
25.02.2025 18:10:00,"309,75","311,5","304,25","304,75",23823247
26.02.2025 18:10:00,"305,75",310,305,"308,25",25833012
27.02.2025 18:10:00,"308,25","316,75","307,5","315,75",51598698
28.02.2025 18:10:00,313,"313,5","305,75","308,25",48604438
03.03.2025 18:10:00,"311,25","319,75","309,75","314,5",49150523
04.03.2025 18:10:00,"314,25","319,75","313,25","317,25",35047448
05.03.2025 18:10:00,"319,5","326,75",319,"326,25",47800841
06.03.2025 18:10:00,"328,25",336,"324,25",336,54894390
07.03.2025 18:10:00,"334,75","338,5","333,25","335,75",33033527
10.03.2025 18:10:00,"335,75","338,75","331,75",333,27065446
11.03.2025 18:10:00,334,335,"330,5","330,5",23776191
12.03.2025 18:10:00,"333,25","336,5","332,25","333,5",31574967
13.03.2025 18:10:00,336,"339,5","334,5","337,75",44492350
14.03.2025 18:10:00,"339,5","339,5",336,337,26900238
17.03.2025 18:10:00,"337,5",339,"333,25",334,25636817
18.03.2025 18:10:00,331,332,"326,75",327,29487095
19.03.2025 18:10:00,309,"318,75",295,"301,25",63125592
20.03.2025 18:10:00,"302,75","316,25","302,75",308,54152829
21.03.2025 18:10:00,"306,25","306,75","282,25","285,75",52546154
24.03.2025 18:10:00,"294,75","305,75","291,5",303,55342576
25.03.2025 18:10:00,308,"315,25","306,5",312,43119513
26.03.2025 18:10:00,309,"313,75","307,75","309,75",30936805
27.03.2025 18:10:00,"315,25",316,308,"308,5",30775578
28.03.2025 18:10:00,"309,25","311,5","302,5",311,25046525
02.04.2025 18:10:00,"308,75","309,5",305,305,17269939
03.04.2025 18:10:00,"305,5","308,5",304,304,18371736
04.04.2025 18:10:00,"305,75",308,"303,75","304,75",24782039
07.04.2025 18:10:00,"298,5",314,"294,75",310,49075770
08.04.2025 18:10:00,314,"314,75","308,25","308,25",28235708
09.04.2025 18:10:00,307,"310,75","305,5",306,32425908
10.04.2025 18:10:00,"314,75","315,25",306,306,27575977
11.04.2025 18:10:00,"306,75",310,306,310,26415836
14.04.2025 18:10:00,"312,75",315,"311,75","313,25",23820445
15.04.2025 18:10:00,"313,5","320,5","312,25",320,37597322
16.04.2025 18:10:00,320,"322,5",318,"319,75",27672822
17.04.2025 18:10:00,"320,5","325,25",320,"323,5",29681244
18.04.2025 18:10:00,"323,5","323,75",317,319,17561301
21.04.2025 18:10:00,319,320,314,315,18774590
22.04.2025 18:10:00,"316,5","321,25","316,5",320,22775757
24.04.2025 18:10:00,"322,25","323,5",318,"321,5",16088858
25.04.2025 18:10:00,322,"323,5","317,75","317,75",16262264
28.04.2025 18:10:00,318,"318,75","312,75","312,75",16149088
29.04.2025 18:10:00,"305,5","306,25","297,75","297,75",28399308
30.04.2025 18:10:00,"298,75","300,25","283,25","284,25",33320216
02.05.2025 18:10:00,"285,5",295,"285,5","292,75",21047856
05.05.2025 18:10:00,295,"296,5",287,294,19284842
06.05.2025 18:10:00,"294,25","296,25","291,25","291,75",15717504
07.05.2025 18:10:00,"290,5",291,"276,25","278,75",27150834
08.05.2025 18:10:00,"280,5","285,5",279,285,15393943
09.05.2025 18:10:00,"285,5","296,5","285,5",294,27735690
12.05.2025 18:10:00,"305,5","309,75","302,75","309,5",25067318
13.05.2025 18:10:00,"307,5","308,5",303,"304,5",19280816
14.05.2025 18:10:00,"303,25","303,25",299,299,23810847
15.05.2025 18:10:00,"299,75",301,"292,25","293,75",16721515
16.05.2025 18:10:00,294,"296,25","288,75",293,30633725
20.05.2025 18:10:00,"293,75","293,75",286,"286,75",28204042
21.05.2025 18:10:00,"286,75",287,"279,75","279,75",42495427
