Date,Open,High,Low,Close,Volume
17.07.2024 18:10:00,"63,3","63,75","62,75","63,5",24499278
18.07.2024 18:10:00,"63,75","64,85","62,8","63,15",30979314
19.07.2024 18:10:00,63,"63,7","62,55",63,22694242
22.07.2024 18:10:00,"63,4","64,8",63,"63,25",32933526
23.07.2024 18:10:00,"63,25","64,8","63,05","64,3",48903634
24.07.2024 18:10:00,"64,4","64,4","62,65","62,8",22064147
25.07.2024 18:10:00,"62,4","64,6","62,15","64,45",30015677
26.07.2024 18:10:00,"64,35","65,4","64,05","64,6",42463138
29.07.2024 18:10:00,"64,95","65,9","62,6","62,7",52626884
30.07.2024 18:10:00,"62,8","63,5","62,45","62,75",29716379
31.07.2024 18:10:00,"62,75","63,35","61,55","62,5",34319173
01.08.2024 18:10:00,"62,75","64,2","62,45","63,3",50069907
02.08.2024 18:10:00,"62,35","62,8","60,25","60,8",35195251
05.08.2024 18:10:00,"57,95","58,6","55,6","56,75",51367351
06.08.2024 18:10:00,58,"58,7","56,05","56,25",48593727
07.08.2024 18:10:00,"56,65","58,75","56,55","58,25",44247119
08.08.2024 18:10:00,"57,8","59,65","57,8","59,2",43719342
09.08.2024 18:10:00,"59,3","59,75","57,4","57,95",32652977
12.08.2024 18:10:00,"58,15","58,8","56,65","57,05",30906473
13.08.2024 18:10:00,"56,7","58,35","56,55","58,35",34581985
14.08.2024 18:10:00,"58,25","58,55","57,25","57,55",25520321
15.08.2024 18:10:00,"57,65","58,85","57,05","58,7",30218220
16.08.2024 18:10:00,"58,7","59,25","57,6","57,75",23237167
19.08.2024 18:10:00,"58,05","58,95","57,75","58,85",22745522
20.08.2024 18:10:00,"58,25","59,15","57,8","58,05",28174555
21.08.2024 18:10:00,"57,75","58,45","56,4","56,6",26117163
22.08.2024 18:10:00,"56,85","57,5","55,4","56,15",27944723
23.08.2024 18:10:00,"56,05","56,5","54,75","55,1",27850817
26.08.2024 18:10:00,"55,5","55,55","54,25","54,5",27668305
27.08.2024 18:10:00,"54,5","56,55","54,35","56,5",36574618
